RoboCar Sensor Log
Started at: 2025-05-13T17:17:15.029377
================================================================================
[2025-05-13T17:17:15.529527] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.10 | VIB: NO | ALC: 0.01
[2025-05-13T17:19:49.029545] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.08 | VIB: NO | ALC: 0.14
[2025-05-13T17:19:49.529555] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.13 | VIB: YES | ALC: 0.16
[2025-05-13T17:19:50.029678] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.02 | VIB: NO | ALC: 0.16
[2025-05-13T17:19:50.529681] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.36m | MAG: 0.10 | VIB: YES | ALC: 0.18
[2025-05-13T17:19:51.029673] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.08 | VIB: NO | ALC: 0.06
[2025-05-13T17:19:51.529657] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.17 | VIB: NO | ALC: 0.16
[2025-05-13T17:19:52.029679] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.04 | VIB: NO | ALC: 0.01
[2025-05-13T17:19:52.529488] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.15 | VIB: NO | ALC: 0.07
[2025-05-13T17:19:53.029674] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.05 | VIB: NO | ALC: 0.10
[2025-05-13T17:19:53.529647] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.39m | MAG: 0.04 | VIB: YES | ALC: 0.11
[2025-05-13T17:19:54.029535] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.04 | VIB: NO | ALC: 0.19
[2025-05-13T17:19:54.529674] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.09 | VIB: NO | ALC: 0.00
[2025-05-13T17:19:55.029537] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.28m | MAG: -0.01 | VIB: NO | ALC: 0.15
[2025-05-13T17:19:55.529588] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.11 | VIB: NO | ALC: 0.17
[2025-05-13T17:19:56.029540] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.08 | VIB: NO | ALC: 0.04
[2025-05-13T17:19:56.529508] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.15 | VIB: YES | ALC: 0.07
[2025-05-13T17:19:57.032840] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.07 | VIB: NO | ALC: 0.17
[2025-05-13T17:19:57.529579] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.11 | VIB: NO | ALC: 0.11
[2025-05-13T17:19:58.029593] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.41m | MAG: -0.09 | VIB: NO | ALC: 0.18
[2025-05-13T17:19:58.529713] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.32m | MAG: -0.07 | VIB: YES | ALC: 0.18
[2025-05-13T17:19:59.029521] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.10 | VIB: NO | ALC: 0.14
[2025-05-13T17:19:59.529574] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.02 | VIB: YES | ALC: 0.19
[2025-05-13T17:20:00.029520] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.12 | VIB: NO | ALC: 0.08
[2025-05-13T17:20:00.529564] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.13 | VIB: YES | ALC: 0.07
[2025-05-13T17:20:01.029730] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.11 | VIB: NO | ALC: 0.17
[2025-05-13T17:20:01.532685] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.15 | VIB: NO | ALC: 0.07
[2025-05-13T17:20:02.029546] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.07 | VIB: NO | ALC: 0.16
[2025-05-13T17:20:02.529694] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.05 | VIB: NO | ALC: 0.13
[2025-05-13T17:20:03.029694] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.17 | VIB: NO | ALC: 0.04
[2025-05-13T17:20:03.529724] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.06 | VIB: NO | ALC: 0.15
[2025-05-13T17:20:04.029567] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.49m | MAG: 0.09 | VIB: NO | ALC: 0.18
[2025-05-13T17:20:04.529722] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.22m | MAG: -0.13 | VIB: NO | ALC: 0.09
[2025-05-13T17:20:05.029701] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.06 | VIB: NO | ALC: 0.20
[2025-05-13T17:20:05.529800] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.42m | MAG: -0.18 | VIB: NO | ALC: 0.14
[2025-05-13T17:20:06.029800] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.08 | VIB: NO | ALC: 0.14
[2025-05-13T17:20:06.529524] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.44m | MAG: 0.19 | VIB: NO | ALC: 0.09
[2025-05-13T17:20:07.029673] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.09 | VIB: NO | ALC: 0.16
[2025-05-13T17:20:07.529550] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.03 | VIB: NO | ALC: 0.14
[2025-05-13T17:20:08.029666] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.20 | VIB: NO | ALC: 0.14
[2025-05-13T17:20:08.529748] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.07 | VIB: NO | ALC: 0.06
[2025-05-13T17:20:09.029742] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.44m | MAG: 0.15 | VIB: NO | ALC: 0.07
[2025-05-13T17:20:09.529895] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.18 | VIB: NO | ALC: 0.01
[2025-05-13T17:20:10.029648] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.03 | VIB: NO | ALC: 0.19
[2025-05-13T17:20:10.529688] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.19 | VIB: NO | ALC: 0.04
[2025-05-13T17:20:11.029528] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.16 | VIB: YES | ALC: 0.17
[2025-05-13T17:20:11.529695] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.06 | VIB: NO | ALC: 0.13
[2025-05-13T17:20:12.029548] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.05 | VIB: NO | ALC: 0.05
[2025-05-13T17:20:12.529553] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.49m | MAG: 0.18 | VIB: NO | ALC: 0.05
[2025-05-13T17:20:13.033036] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.23m | MAG: -0.16 | VIB: NO | ALC: 0.04
[2025-05-13T17:20:13.529790] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.08 | VIB: NO | ALC: 0.02
[2025-05-13T17:20:14.029570] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.15 | VIB: NO | ALC: 0.07
[2025-05-13T17:20:14.529545] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.03 | VIB: YES | ALC: 0.20
[2025-05-13T17:20:15.029576] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.01 | VIB: NO | ALC: 0.05
[2025-05-13T17:20:15.529545] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.01 | VIB: NO | ALC: 0.01
[2025-05-13T17:20:16.029529] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.22m | MAG: 0.02 | VIB: NO | ALC: 0.05
[2025-05-13T17:20:16.529535] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.02 | VIB: NO | ALC: 0.00
[2025-05-13T17:20:17.029546] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.01 | VIB: NO | ALC: 0.02
[2025-05-13T17:20:17.529528] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.13 | VIB: NO | ALC: 0.15
[2025-05-13T17:20:18.029524] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.13 | VIB: NO | ALC: 0.10
[2025-05-13T17:20:18.529507] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.09 | VIB: NO | ALC: 0.05
