RoboCar Sensor Log
Started at: 2025-05-13T17:49:45.555911
================================================================================
[2025-05-13T17:49:46.056059] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.07 | VIB: NO | ALC: 0.13
[2025-05-13T17:52:19.556048] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.07 | VIB: YES | ALC: 0.01
[2025-05-13T17:52:20.056103] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.16 | VIB: NO | ALC: 0.13
[2025-05-13T17:52:20.556437] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.14 | VIB: NO | ALC: 0.10
[2025-05-13T17:52:21.056068] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.01 | VIB: NO | ALC: 0.12
[2025-05-13T17:52:21.556164] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.11 | VIB: NO | ALC: 0.10
[2025-05-13T17:52:22.056162] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.01 | VIB: NO | ALC: 0.01
[2025-05-13T17:52:22.556078] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.45m | MAG: 0.13 | VIB: NO | ALC: 0.10
[2025-05-13T17:52:23.056087] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.16 | VIB: NO | ALC: 0.13
[2025-05-13T17:52:23.556059] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.45m | MAG: 0.14 | VIB: NO | ALC: 0.09
[2025-05-13T17:52:24.056043] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.12 | VIB: YES | ALC: 0.12
[2025-05-13T17:52:24.556091] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.09 | VIB: NO | ALC: 0.14
[2025-05-13T17:52:25.056297] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.06 | VIB: NO | ALC: 0.00
[2025-05-13T17:52:25.556190] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.08 | VIB: NO | ALC: 0.18
[2025-05-13T17:52:26.056151] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.17 | VIB: NO | ALC: 0.06
[2025-05-13T17:52:26.556101] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.02 | VIB: NO | ALC: 0.05
[2025-05-13T17:52:27.056075] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.18 | VIB: NO | ALC: 0.03
[2025-05-13T17:52:27.556319] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.19 | VIB: NO | ALC: 0.04
[2025-05-13T17:52:28.056044] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.18 | VIB: NO | ALC: 0.03
[2025-05-13T17:52:28.556039] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: -0.07 | VIB: NO | ALC: 0.15
[2025-05-13T17:52:29.056019] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.01 | VIB: NO | ALC: 0.13
[2025-05-13T17:52:29.556054] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.04 | VIB: NO | ALC: 0.17
[2025-05-13T17:52:30.056023] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.01 | VIB: NO | ALC: 0.20
[2025-05-13T17:52:30.556093] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.13 | VIB: NO | ALC: 0.17
[2025-05-13T17:52:31.056074] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.12 | VIB: NO | ALC: 0.12
[2025-05-13T17:52:31.556090] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.11 | VIB: NO | ALC: 0.18
[2025-05-13T17:52:32.056226] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: -0.19 | VIB: NO | ALC: 0.17
[2025-05-13T17:52:32.556065] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: -0.11 | VIB: NO | ALC: 0.01
[2025-05-13T17:52:33.056057] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.13 | VIB: NO | ALC: 0.19
[2025-05-13T17:52:33.556040] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.12 | VIB: NO | ALC: 0.09
[2025-05-13T17:52:34.056039] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.19 | VIB: NO | ALC: 0.08
[2025-05-13T17:52:34.556119] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.19 | VIB: NO | ALC: 0.17
[2025-05-13T17:52:35.056090] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.08 | VIB: NO | ALC: 0.10
[2025-05-13T17:52:35.556186] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.13 | VIB: NO | ALC: 0.13
[2025-05-13T17:52:36.056076] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.00 | VIB: NO | ALC: 0.20
[2025-05-13T17:52:36.556011] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.14 | VIB: NO | ALC: 0.10
[2025-05-13T17:52:37.056029] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.16 | VIB: NO | ALC: 0.20
[2025-05-13T17:52:37.556005] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.02 | VIB: NO | ALC: 0.19
[2025-05-13T17:52:38.056015] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.01 | VIB: NO | ALC: 0.10
[2025-05-13T17:52:38.556021] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.41m | MAG: 0.06 | VIB: NO | ALC: 0.00
[2025-05-13T17:52:39.056064] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.02 | VIB: YES | ALC: 0.12
[2025-05-13T17:52:39.556021] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.32m | MAG: 0.02 | VIB: NO | ALC: 0.18
[2025-05-13T17:52:40.056105] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: -0.14 | VIB: NO | ALC: 0.16
[2025-05-13T17:52:40.556073] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.02 | VIB: NO | ALC: 0.09
[2025-05-13T17:52:41.056078] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.01 | VIB: YES | ALC: 0.13
[2025-05-13T17:52:41.556062] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.20 | VIB: NO | ALC: 0.14
[2025-05-13T17:52:42.056054] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.21m | MAG: 0.18 | VIB: NO | ALC: 0.06
[2025-05-13T17:52:42.556045] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.04 | VIB: NO | ALC: 0.18
[2025-05-13T17:52:43.056009] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.23m | MAG: -0.04 | VIB: NO | ALC: 0.03
[2025-05-13T17:52:43.556101] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.15 | VIB: NO | ALC: 0.04
[2025-05-13T17:52:44.056077] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.04 | VIB: NO | ALC: 0.02
[2025-05-13T17:52:44.556063] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.95m | MAG: -0.02 | VIB: NO | ALC: 0.16
[2025-05-13T17:52:45.055995] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.17 | VIB: NO | ALC: 0.13
[2025-05-13T17:52:45.556157] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.12 | VIB: NO | ALC: 0.08
[2025-05-13T17:52:46.056112] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.28m | MAG: -0.15 | VIB: NO | ALC: 0.10
[2025-05-13T17:52:46.556011] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.12 | VIB: NO | ALC: 0.07
[2025-05-13T17:52:47.056021] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.12 | VIB: NO | ALC: 0.06
[2025-05-13T17:52:47.556014] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.18 | VIB: NO | ALC: 0.13
[2025-05-13T17:52:48.056305] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.33m | MAG: -0.17 | VIB: NO | ALC: 0.02
[2025-05-13T17:52:48.556020] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: 0.16 | VIB: NO | ALC: 0.08
[2025-05-13T17:52:49.056005] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.10 | VIB: NO | ALC: 0.06
[2025-05-13T17:52:49.556091] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.15 | VIB: YES | ALC: 0.15
[2025-05-13T17:52:50.056065] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.10 | VIB: NO | ALC: 0.17
[2025-05-13T17:52:50.556074] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: -0.17 | VIB: NO | ALC: 0.03
[2025-05-13T17:52:51.056196] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.23m | MAG: 0.00 | VIB: NO | ALC: 0.03
[2025-05-13T17:52:51.556059] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: -0.19 | VIB: NO | ALC: 0.15
[2025-05-13T17:52:52.056011] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.16 | VIB: NO | ALC: 0.19
[2025-05-13T17:52:52.556052] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.10 | VIB: NO | ALC: 0.15
[2025-05-13T17:52:53.056091] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.28m | MAG: -0.11 | VIB: NO | ALC: 0.20
[2025-05-13T17:52:53.556096] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.95m | MAG: -0.12 | VIB: NO | ALC: 0.18
[2025-05-13T17:52:54.056094] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.95m | MAG: 0.02 | VIB: YES | ALC: 0.03
[2025-05-13T17:52:54.556046] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.02 | VIB: NO | ALC: 0.12
[2025-05-13T17:52:55.056081] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.09 | VIB: NO | ALC: 0.19
[2025-05-13T17:52:55.556040] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.06 | VIB: YES | ALC: 0.12
[2025-05-13T17:52:56.056059] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: -0.04 | VIB: YES | ALC: 0.10
[2025-05-13T17:52:56.556094] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.07 | VIB: NO | ALC: 0.14
[2025-05-13T17:52:57.056225] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.06 | VIB: YES | ALC: 0.16
[2025-05-13T17:52:57.556187] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: -0.05 | VIB: NO | ALC: 0.03
[2025-05-13T17:52:58.056137] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.28m | MAG: -0.17 | VIB: NO | ALC: 0.18
[2025-05-13T17:52:58.556075] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.10 | VIB: NO | ALC: 0.02
[2025-05-13T17:52:59.056181] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.02 | VIB: NO | ALC: 0.07
[2025-05-13T17:52:59.556038] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.14 | VIB: NO | ALC: 0.08
[2025-05-13T17:53:00.056053] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.20m | MAG: 0.14 | VIB: YES | ALC: 0.17
[2025-05-13T17:53:00.556176] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.10 | VIB: NO | ALC: 0.16
[2025-05-13T17:53:01.056060] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.02 | VIB: NO | ALC: 0.02
[2025-05-13T17:53:01.556002] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.95m | MAG: 0.00 | VIB: NO | ALC: 0.14
[2025-05-13T17:53:02.056159] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.09 | VIB: NO | ALC: 0.14
[2025-05-13T17:53:02.556025] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.05 | VIB: NO | ALC: 0.01
[2025-05-13T17:53:03.056030] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.95m | MAG: -0.06 | VIB: NO | ALC: 0.02
[2025-05-13T17:53:03.556043] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: -0.10 | VIB: NO | ALC: 0.04
[2025-05-13T17:53:04.056030] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.07 | VIB: NO | ALC: 0.20
[2025-05-13T17:53:04.556203] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.14 | VIB: YES | ALC: 0.07
[2025-05-13T17:53:05.056264] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.28m | MAG: -0.15 | VIB: YES | ALC: 0.09
[2025-05-13T17:53:05.556209] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.05 | VIB: NO | ALC: 0.04
[2025-05-13T17:53:06.056042] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.09 | VIB: NO | ALC: 0.13
[2025-05-13T17:53:06.556472] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.22m | MAG: -0.07 | VIB: NO | ALC: 0.19
[2025-05-13T17:53:07.056433] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.06 | VIB: NO | ALC: 0.19
[2025-05-13T17:53:07.563753] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.41m | MAG: 0.16 | VIB: NO | ALC: 0.19
[2025-05-13T17:53:08.058810] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.03 | VIB: NO | ALC: 0.15
[2025-05-13T17:53:08.556083] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.03 | VIB: NO | ALC: 0.11
[2025-05-13T17:53:09.056072] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.01 | VIB: NO | ALC: 0.00
[2025-05-13T17:53:09.556048] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.15 | VIB: NO | ALC: 0.11
[2025-05-13T17:53:10.056056] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.08 | VIB: NO | ALC: 0.11
[2025-05-13T17:53:10.556129] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.13 | VIB: NO | ALC: 0.06
[2025-05-13T17:53:11.056078] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.14 | VIB: NO | ALC: 0.01
[2025-05-13T17:53:11.556264] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: 0.09 | VIB: NO | ALC: 0.05
[2025-05-13T17:53:12.056971] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.18 | VIB: NO | ALC: 0.02
[2025-05-13T17:53:12.556123] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.03 | VIB: NO | ALC: 0.04
[2025-05-13T17:53:13.056176] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.10 | VIB: NO | ALC: 0.12
[2025-05-13T17:53:13.555966] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.15 | VIB: NO | ALC: 0.00
[2025-05-13T17:53:14.056089] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.06 | VIB: NO | ALC: 0.17
[2025-05-13T17:53:14.556133] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.34m | MAG: -0.14 | VIB: NO | ALC: 0.15
[2025-05-13T17:53:15.056105] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.31m | MAG: -0.06 | VIB: NO | ALC: 0.12
[2025-05-13T17:53:15.556148] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.17 | VIB: YES | ALC: 0.15
[2025-05-13T17:53:16.056035] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.95m | MAG: 0.04 | VIB: NO | ALC: 0.20
[2025-05-13T17:53:16.556026] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.03 | VIB: NO | ALC: 0.07
[2025-05-13T17:53:17.055972] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.02 | VIB: NO | ALC: 0.00
[2025-05-13T17:53:17.556049] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.17 | VIB: YES | ALC: 0.17
[2025-05-13T17:53:18.056006] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.13 | VIB: NO | ALC: 0.14
[2025-05-13T17:53:18.556117] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.02 | VIB: NO | ALC: 0.11
[2025-05-13T17:53:19.056009] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.10 | VIB: YES | ALC: 0.12
[2025-05-13T17:53:19.556105] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.32m | MAG: 0.17 | VIB: NO | ALC: 0.15
