RoboCar Sensor Log
Started at: 2025-05-13T14:24:14.157028
================================================================================
[2025-05-13T14:24:14.657201] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.02 | VIB: NO | ALC: 0.14
[2025-05-13T14:26:48.157252] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.07 | VIB: NO | ALC: 0.11
[2025-05-13T14:26:48.657164] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.17 | VIB: NO | ALC: 0.19
[2025-05-13T14:26:49.157223] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.14 | VIB: NO | ALC: 0.11
[2025-05-13T14:26:49.657279] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.01 | VIB: NO | ALC: 0.20
[2025-05-13T14:26:50.157160] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.39m | MAG: 0.11 | VIB: NO | ALC: 0.17
[2025-05-13T14:26:50.657183] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.18 | VIB: NO | ALC: 0.14
[2025-05-13T14:26:51.157369] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.45m | MAG: -0.20 | VIB: NO | ALC: 0.16
[2025-05-13T14:26:51.657380] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.19 | VIB: NO | ALC: 0.18
[2025-05-13T14:26:52.157323] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.08 | VIB: NO | ALC: 0.02
[2025-05-13T14:26:52.657340] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.20 | VIB: NO | ALC: 0.10
[2025-05-13T14:26:53.157204] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.21m | MAG: -0.03 | VIB: NO | ALC: 0.08
[2025-05-13T14:26:53.657214] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.18 | VIB: NO | ALC: 0.02
[2025-05-13T14:26:54.157204] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.08 | VIB: NO | ALC: 0.11
[2025-05-13T14:26:54.657186] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.13 | VIB: NO | ALC: 0.09
[2025-05-13T14:26:55.157167] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.09 | VIB: YES | ALC: 0.13
[2025-05-13T14:26:55.657166] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.11 | VIB: NO | ALC: 0.15
[2025-05-13T14:26:56.157229] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.15 | VIB: NO | ALC: 0.00
[2025-05-13T14:26:56.657220] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.03 | VIB: NO | ALC: 0.07
[2025-05-13T14:26:57.157216] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.19 | VIB: NO | ALC: 0.15
[2025-05-13T14:26:57.657240] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.02 | VIB: NO | ALC: 0.12
[2025-05-13T14:26:58.157301] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.18 | VIB: NO | ALC: 0.09
[2025-05-13T14:26:58.657361] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.19 | VIB: NO | ALC: 0.04
[2025-05-13T14:26:59.157288] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.04 | VIB: NO | ALC: 0.04
[2025-05-13T14:26:59.657300] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.03 | VIB: NO | ALC: 0.06
[2025-05-13T14:27:00.157279] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.19 | VIB: NO | ALC: 0.17
[2025-05-13T14:27:00.657228] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.19 | VIB: NO | ALC: 0.06
[2025-05-13T14:27:01.157247] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.42m | MAG: -0.13 | VIB: NO | ALC: 0.02
[2025-05-13T14:27:01.657239] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.00 | VIB: NO | ALC: 0.00
[2025-05-13T14:27:02.157245] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.10 | VIB: NO | ALC: 0.10
[2025-05-13T14:27:02.657318] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.42m | MAG: -0.03 | VIB: NO | ALC: 0.05
[2025-05-13T14:27:03.157430] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.25m | MAG: 0.09 | VIB: NO | ALC: 0.05
[2025-05-13T14:27:03.657292] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.08 | VIB: NO | ALC: 0.10
[2025-05-13T14:27:04.157240] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.50m | MAG: 0.12 | VIB: NO | ALC: 0.07
[2025-05-13T14:27:04.657277] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.04 | VIB: NO | ALC: 0.05
[2025-05-13T14:27:05.157206] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.01 | VIB: NO | ALC: 0.03
[2025-05-13T14:27:05.657204] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.06 | VIB: NO | ALC: 0.17
[2025-05-13T14:27:06.157197] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.44m | MAG: 0.06 | VIB: NO | ALC: 0.04
[2025-05-13T14:27:06.657220] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.17 | VIB: NO | ALC: 0.12
[2025-05-13T14:27:07.157252] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.13 | VIB: NO | ALC: 0.18
[2025-05-13T14:27:07.657172] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.12 | VIB: NO | ALC: 0.11
[2025-05-13T14:27:08.157163] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.05 | VIB: NO | ALC: 0.07
[2025-05-13T14:27:08.657201] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.05 | VIB: NO | ALC: 0.05
[2025-05-13T14:27:09.157165] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.19 | VIB: NO | ALC: 0.06
[2025-05-13T14:27:09.657214] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.10 | VIB: NO | ALC: 0.04
[2025-05-13T14:27:10.157212] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.07 | VIB: NO | ALC: 0.04
[2025-05-13T14:27:10.657210] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.07 | VIB: NO | ALC: 0.14
[2025-05-13T14:27:11.157194] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.14 | VIB: NO | ALC: 0.20
[2025-05-13T14:27:11.657200] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.01 | VIB: NO | ALC: 0.08
[2025-05-13T14:27:12.157183] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.14 | VIB: NO | ALC: 0.11
[2025-05-13T14:27:12.657165] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.10 | VIB: NO | ALC: 0.00
[2025-05-13T14:27:13.157207] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.08 | VIB: NO | ALC: 0.13
[2025-05-13T14:27:13.657162] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.44m | MAG: 0.04 | VIB: NO | ALC: 0.12
[2025-05-13T14:27:14.157220] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.22m | MAG: 0.01 | VIB: NO | ALC: 0.19
[2025-05-13T14:27:14.657249] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.10 | VIB: NO | ALC: 0.08
[2025-05-13T14:27:15.157400] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.01 | VIB: NO | ALC: 0.20
[2025-05-13T14:27:15.657159] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.09 | VIB: NO | ALC: 0.04
[2025-05-13T14:27:16.157156] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.14 | VIB: NO | ALC: 0.15
[2025-05-13T14:27:16.657215] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.19 | VIB: NO | ALC: 0.14
[2025-05-13T14:27:17.157183] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.11 | VIB: NO | ALC: 0.04
[2025-05-13T14:27:17.657221] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.02 | VIB: NO | ALC: 0.09
[2025-05-13T14:27:18.157160] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.10 | VIB: NO | ALC: 0.14
[2025-05-13T14:27:18.657156] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.46m | MAG: 0.05 | VIB: NO | ALC: 0.04
[2025-05-13T14:27:19.157212] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.13 | VIB: NO | ALC: 0.19
[2025-05-13T14:27:19.657194] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.17 | VIB: YES | ALC: 0.14
[2025-05-13T14:27:20.157272] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.00 | VIB: NO | ALC: 0.20
[2025-05-13T14:27:20.657203] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.23m | MAG: 0.14 | VIB: NO | ALC: 0.19
[2025-05-13T14:27:21.157209] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.09 | VIB: NO | ALC: 0.05
[2025-05-13T14:27:21.657166] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.15 | VIB: YES | ALC: 0.11
[2025-05-13T14:27:22.157178] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.03 | VIB: YES | ALC: 0.10
[2025-05-13T14:27:22.657163] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.09 | VIB: NO | ALC: 0.10
[2025-05-13T14:27:23.157160] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.32m | MAG: 0.09 | VIB: NO | ALC: 0.11
[2025-05-13T14:27:23.657221] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.15 | VIB: NO | ALC: 0.02
[2025-05-13T14:27:24.157162] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.09 | VIB: NO | ALC: 0.16
[2025-05-13T14:27:24.657245] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.41m | MAG: 0.17 | VIB: NO | ALC: 0.05
[2025-05-13T14:27:25.157189] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.14 | VIB: NO | ALC: 0.08
[2025-05-13T14:27:25.657237] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.07 | VIB: NO | ALC: 0.12
[2025-05-13T14:27:26.157195] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.00 | VIB: NO | ALC: 0.04
[2025-05-13T14:27:26.657203] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.16 | VIB: NO | ALC: 0.17
[2025-05-13T14:27:27.157223] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.38m | MAG: 0.16 | VIB: YES | ALC: 0.06
[2025-05-13T14:27:27.657245] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.03 | VIB: NO | ALC: 0.13
[2025-05-13T14:27:28.157226] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.08 | VIB: NO | ALC: 0.10
[2025-05-13T14:27:28.657207] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.08 | VIB: NO | ALC: 0.13
[2025-05-13T14:27:29.157195] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.09 | VIB: NO | ALC: 0.20
[2025-05-13T14:27:29.657169] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.07 | VIB: NO | ALC: 0.11
[2025-05-13T14:27:30.157215] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.03 | VIB: NO | ALC: 0.17
[2025-05-13T14:27:30.657211] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.06 | VIB: YES | ALC: 0.11
[2025-05-13T14:27:31.157223] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.19 | VIB: NO | ALC: 0.17
[2025-05-13T14:27:31.657214] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.22m | MAG: -0.19 | VIB: NO | ALC: 0.20
[2025-05-13T14:27:32.157171] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.16 | VIB: NO | ALC: 0.11
[2025-05-13T14:27:32.657170] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.15 | VIB: NO | ALC: 0.06
[2025-05-13T14:27:33.157243] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.38m | MAG: 0.06 | VIB: NO | ALC: 0.19
[2025-05-13T14:27:33.657207] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.03 | VIB: NO | ALC: 0.20
[2025-05-13T14:27:34.157209] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.01 | VIB: NO | ALC: 0.09
[2025-05-13T14:27:34.657167] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.48m | MAG: 0.07 | VIB: NO | ALC: 0.03
[2025-05-13T14:27:35.157234] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.24m | MAG: -0.09 | VIB: NO | ALC: 0.02
[2025-05-13T14:27:35.657256] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.05 | VIB: NO | ALC: 0.13
[2025-05-13T14:27:36.157218] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.14 | VIB: YES | ALC: 0.18
[2025-05-13T14:27:36.657229] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.09 | VIB: NO | ALC: 0.14
[2025-05-13T14:27:37.157205] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.12 | VIB: NO | ALC: 0.08
[2025-05-13T14:27:37.657177] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.19 | VIB: NO | ALC: 0.05
[2025-05-13T14:27:38.157191] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.43m | MAG: 0.09 | VIB: NO | ALC: 0.16
[2025-05-13T14:27:38.657239] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.05 | VIB: NO | ALC: 0.06
[2025-05-13T14:27:39.157230] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.18 | VIB: NO | ALC: 0.13
[2025-05-13T14:27:39.657244] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.12 | VIB: NO | ALC: 0.14
[2025-05-13T14:27:40.157241] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.14 | VIB: NO | ALC: 0.19
[2025-05-13T14:27:40.657239] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.06 | VIB: NO | ALC: 0.05
[2025-05-13T14:27:41.157208] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.09 | VIB: NO | ALC: 0.17
[2025-05-13T14:27:41.657314] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.18 | VIB: NO | ALC: 0.04
[2025-05-13T14:27:42.157244] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.16 | VIB: NO | ALC: 0.06
[2025-05-13T14:27:42.657314] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.14 | VIB: NO | ALC: 0.14
[2025-05-13T14:27:43.157262] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.16 | VIB: NO | ALC: 0.10
[2025-05-13T14:27:43.657285] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.12 | VIB: NO | ALC: 0.15
[2025-05-13T14:27:44.157265] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.17 | VIB: NO | ALC: 0.08
[2025-05-13T14:27:44.657232] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.21m | MAG: 0.16 | VIB: NO | ALC: 0.08
[2025-05-13T14:27:45.157243] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.25m | MAG: -0.02 | VIB: NO | ALC: 0.11
[2025-05-13T14:27:45.657244] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.16 | VIB: NO | ALC: 0.08
[2025-05-13T14:27:46.157249] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.01 | VIB: NO | ALC: 0.07
[2025-05-13T14:27:46.657241] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.31m | MAG: -0.18 | VIB: NO | ALC: 0.12
[2025-05-13T14:27:47.157443] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.06 | VIB: NO | ALC: 0.05
[2025-05-13T14:27:47.657235] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.15 | VIB: NO | ALC: 0.01
[2025-05-13T14:27:48.157252] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.12 | VIB: NO | ALC: 0.12
[2025-05-13T14:27:48.657236] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.22m | MAG: 0.09 | VIB: NO | ALC: 0.08
[2025-05-13T14:27:49.157341] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.07 | VIB: YES | ALC: 0.11
[2025-05-13T14:27:49.657305] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.04 | VIB: NO | ALC: 0.05
[2025-05-13T14:27:50.157354] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.03 | VIB: NO | ALC: 0.12
[2025-05-13T14:27:50.657363] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.15 | VIB: NO | ALC: 0.06
[2025-05-13T14:27:51.157286] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.17 | VIB: NO | ALC: 0.07
[2025-05-13T14:27:51.657317] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.08 | VIB: NO | ALC: 0.08
[2025-05-13T14:27:52.157274] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.06 | VIB: NO | ALC: 0.09
[2025-05-13T14:27:52.657290] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.01 | VIB: NO | ALC: 0.02
[2025-05-13T14:27:53.157244] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.02 | VIB: NO | ALC: 0.12
[2025-05-13T14:27:53.657298] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.38m | MAG: -0.08 | VIB: NO | ALC: 0.00
[2025-05-13T14:27:54.157266] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.01 | VIB: NO | ALC: 0.18
[2025-05-13T14:27:54.657232] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.15 | VIB: NO | ALC: 0.07
[2025-05-13T14:27:55.157275] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.34m | MAG: 0.02 | VIB: NO | ALC: 0.11
[2025-05-13T14:27:55.657210] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.17 | VIB: NO | ALC: 0.05
[2025-05-13T14:27:56.157272] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.15 | VIB: NO | ALC: 0.05
[2025-05-13T14:27:56.657305] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.13 | VIB: NO | ALC: 0.20
[2025-05-13T14:27:57.157305] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.02 | VIB: NO | ALC: 0.18
[2025-05-13T14:27:57.657265] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.19 | VIB: YES | ALC: 0.02
[2025-05-13T14:27:58.157296] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.07 | VIB: NO | ALC: 0.14
[2025-05-13T14:27:58.657281] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.41m | MAG: -0.17 | VIB: NO | ALC: 0.17
[2025-05-13T14:27:59.157336] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.18 | VIB: NO | ALC: 0.04
[2025-05-13T14:27:59.657382] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.40m | MAG: -0.12 | VIB: NO | ALC: 0.10
[2025-05-13T14:28:00.157348] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.03 | VIB: NO | ALC: 0.03
[2025-05-13T14:28:00.657226] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.12 | VIB: NO | ALC: 0.02
[2025-05-13T14:28:01.157188] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.12 | VIB: NO | ALC: 0.10
[2025-05-13T14:28:01.657331] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.14 | VIB: NO | ALC: 0.18
[2025-05-13T14:28:02.157264] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.00 | VIB: NO | ALC: 0.17
[2025-05-13T14:28:02.657234] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.01 | VIB: NO | ALC: 0.09
[2025-05-13T14:28:03.157217] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.11 | VIB: NO | ALC: 0.17
[2025-05-13T14:28:03.657220] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.15 | VIB: NO | ALC: 0.05
[2025-05-13T14:28:04.157315] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.31m | MAG: 0.12 | VIB: NO | ALC: 0.19
[2025-05-13T14:28:04.657394] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.09 | VIB: NO | ALC: 0.15
