RoboCar Sensor Log
Started at: 2025-05-13T12:52:19.137691
================================================================================
[2025-05-13T12:52:19.637830] POS: (0.08, 0.00, 2.9°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.18 | VIB: NO | ALC: 0.12
[2025-05-13T12:54:52.137858] POS: (-5.83, 5.31, 272.2°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.11 | VIB: NO | ALC: 0.10
[2025-05-13T12:54:52.638033] POS: (-5.82, 5.25, 277.9°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.06 | VIB: NO | ALC: 0.03
[2025-05-13T12:54:53.137887] POS: (-5.81, 5.15, 277.9°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.03 | VIB: NO | ALC: 0.04
[2025-05-13T12:54:53.637819] POS: (-5.79, 5.06, 277.9°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.15 | VIB: NO | ALC: 0.02
[2025-05-13T12:54:54.137813] POS: (-5.78, 4.98, 280.8°) | VEL: linear=0.00, angular=0.50 | US: 0.21m | MAG: 0.18 | VIB: NO | ALC: 0.02
[2025-05-13T12:54:54.637869] POS: (-5.76, 4.88, 280.8°) | VEL: linear=0.20, angular=0.00 | US: 0.44m | MAG: 0.08 | VIB: NO | ALC: 0.17
[2025-05-13T12:54:55.137887] POS: (-5.75, 4.80, 283.6°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.15 | VIB: NO | ALC: 0.04
[2025-05-13T12:54:55.637857] POS: (-5.72, 4.70, 283.6°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.07 | VIB: NO | ALC: 0.04
[2025-05-13T12:54:56.137844] POS: (-5.70, 4.61, 283.6°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.15 | VIB: NO | ALC: 0.20
[2025-05-13T12:54:56.637843] POS: (-5.67, 4.51, 283.6°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.05 | VIB: YES | ALC: 0.03
[2025-05-13T12:54:57.137864] POS: (-5.65, 4.43, 286.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.05 | VIB: NO | ALC: 0.12
[2025-05-13T12:54:57.637850] POS: (-5.63, 4.38, 292.2°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.09 | VIB: NO | ALC: 0.00
[2025-05-13T12:54:58.137859] POS: (-5.59, 4.28, 292.2°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.14 | VIB: NO | ALC: 0.16
[2025-05-13T12:54:58.637863] POS: (-5.56, 4.21, 295.1°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.06 | VIB: NO | ALC: 0.02
[2025-05-13T12:54:59.137802] POS: (-5.52, 4.14, 297.9°) | VEL: linear=0.20, angular=0.00 | US: 0.50m | MAG: 0.12 | VIB: YES | ALC: 0.13
[2025-05-13T12:54:59.637870] POS: (-5.48, 4.05, 297.9°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.13 | VIB: NO | ALC: 0.02
[2025-05-13T12:55:00.137831] POS: (-5.43, 3.96, 297.9°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.14 | VIB: NO | ALC: 0.19
[2025-05-13T12:55:00.637861] POS: (-5.40, 3.91, 303.7°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.09 | VIB: NO | ALC: 0.15
[2025-05-13T12:55:01.137848] POS: (-5.36, 3.84, 306.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.16 | VIB: YES | ALC: 0.18
[2025-05-13T12:55:01.637847] POS: (-5.30, 3.76, 306.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.05 | VIB: NO | ALC: 0.06
[2025-05-13T12:55:02.137875] POS: (-5.24, 3.68, 306.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.01 | VIB: NO | ALC: 0.03
[2025-05-13T12:55:02.637951] POS: (-5.20, 3.64, 312.3°) | VEL: linear=0.00, angular=0.50 | US: 0.25m | MAG: -0.11 | VIB: NO | ALC: 0.09
[2025-05-13T12:55:03.137841] POS: (-5.13, 3.56, 312.3°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.20 | VIB: NO | ALC: 0.08
[2025-05-13T12:55:03.637885] POS: (-5.08, 3.50, 315.1°) | VEL: linear=0.20, angular=0.00 | US: 0.46m | MAG: -0.04 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:04.137807] POS: (-5.01, 3.43, 315.1°) | VEL: linear=0.20, angular=0.00 | US: 0.47m | MAG: -0.02 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:04.637908] POS: (-4.93, 3.36, 315.1°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.16 | VIB: NO | ALC: 0.16
[2025-05-13T12:55:05.137863] POS: (-4.88, 3.31, 318.0°) | VEL: linear=0.20, angular=0.00 | US: 0.49m | MAG: 0.10 | VIB: YES | ALC: 0.17
[2025-05-13T12:55:05.637956] POS: (-4.80, 3.24, 318.0°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.12 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:06.137844] POS: (-4.73, 3.18, 318.0°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.01 | VIB: NO | ALC: 0.10
[2025-05-13T12:55:06.637854] POS: (-4.65, 3.11, 318.0°) | VEL: linear=0.20, angular=0.00 | US: 0.40m | MAG: 0.06 | VIB: NO | ALC: 0.20
[2025-05-13T12:55:07.137866] POS: (-4.59, 3.06, 320.9°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.18 | VIB: NO | ALC: 0.12
[2025-05-13T12:55:07.637860] POS: (-4.51, 3.00, 320.9°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.08 | VIB: NO | ALC: 0.02
[2025-05-13T12:55:08.137836] POS: (-4.44, 2.93, 320.9°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.12 | VIB: YES | ALC: 0.03
[2025-05-13T12:55:08.637830] POS: (-4.37, 2.88, 323.8°) | VEL: linear=0.00, angular=0.50 | US: 0.27m | MAG: 0.03 | VIB: NO | ALC: 0.06
[2025-05-13T12:55:09.137851] POS: (-4.31, 2.84, 326.6°) | VEL: linear=0.20, angular=0.00 | US: 0.37m | MAG: 0.10 | VIB: NO | ALC: 0.03
[2025-05-13T12:55:09.637960] POS: (-4.26, 2.81, 332.4°) | VEL: linear=0.00, angular=0.50 | US: 0.24m | MAG: 0.15 | VIB: YES | ALC: 0.13
[2025-05-13T12:55:10.137901] POS: (-4.17, 2.76, 332.4°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.17 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:10.637840] POS: (-4.10, 2.72, 335.2°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.02 | VIB: NO | ALC: 0.13
[2025-05-13T12:55:11.137861] POS: (-4.04, 2.70, 341.0°) | VEL: linear=0.00, angular=0.50 | US: 0.22m | MAG: -0.13 | VIB: NO | ALC: 0.01
[2025-05-13T12:55:11.637847] POS: (-3.97, 2.67, 343.8°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.04 | VIB: NO | ALC: 0.10
[2025-05-13T12:55:12.137846] POS: (-3.89, 2.65, 346.7°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.01 | VIB: NO | ALC: 0.07
[2025-05-13T12:55:12.637803] POS: (-3.81, 2.64, 349.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.09 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:13.137860] POS: (-3.75, 2.63, 355.3°) | VEL: linear=0.00, angular=0.50 | US: 0.23m | MAG: -0.17 | VIB: NO | ALC: 0.18
[2025-05-13T12:55:13.637799] POS: (-3.67, 2.62, 358.2°) | VEL: linear=0.20, angular=0.00 | US: 0.49m | MAG: 0.09 | VIB: NO | ALC: 0.00
[2025-05-13T12:55:14.137903] POS: (-3.59, 2.62, 361.0°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.19 | VIB: NO | ALC: 0.08
[2025-05-13T12:55:14.637852] POS: (-3.49, 2.62, 361.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.04 | VIB: NO | ALC: 0.18
[2025-05-13T12:55:15.137852] POS: (-3.39, 2.62, 361.0°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: -0.13 | VIB: NO | ALC: 0.05
[2025-05-13T12:55:15.637813] POS: (-3.29, 2.63, 361.0°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.10 | VIB: NO | ALC: 0.17
[2025-05-13T12:55:16.137853] POS: (-3.19, 2.63, 361.0°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.19 | VIB: NO | ALC: 0.10
[2025-05-13T12:55:16.637900] POS: (-3.11, 2.63, 363.9°) | VEL: linear=0.20, angular=0.00 | US: 0.32m | MAG: 0.16 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:17.137856] POS: (-3.01, 2.64, 363.9°) | VEL: linear=0.20, angular=0.00 | US: 0.41m | MAG: -0.20 | VIB: NO | ALC: 0.08
[2025-05-13T12:55:17.637833] POS: (-2.91, 2.65, 363.9°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.01 | VIB: NO | ALC: 0.19
[2025-05-13T12:55:18.137824] POS: (-2.81, 2.65, 363.9°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.04 | VIB: NO | ALC: 0.02
[2025-05-13T12:55:18.637846] POS: (-2.73, 2.66, 366.7°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.15 | VIB: NO | ALC: 0.19
[2025-05-13T12:55:19.137931] POS: (-2.63, 2.68, 366.7°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.15 | VIB: YES | ALC: 0.00
[2025-05-13T12:55:19.637995] POS: (-2.53, 2.69, 366.7°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.02 | VIB: NO | ALC: 0.12
[2025-05-13T12:55:20.137922] POS: (-2.43, 2.70, 366.7°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.11 | VIB: NO | ALC: 0.08
[2025-05-13T12:55:20.638009] POS: (-2.34, 2.71, 366.7°) | VEL: linear=0.20, angular=0.00 | US: 0.37m | MAG: 0.14 | VIB: NO | ALC: 0.07
[2025-05-13T12:55:21.137997] POS: (-2.26, 2.72, 369.6°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.03 | VIB: NO | ALC: 0.01
[2025-05-13T12:55:21.637821] POS: (-2.16, 2.74, 369.6°) | VEL: linear=0.20, angular=0.00 | US: 0.33m | MAG: -0.03 | VIB: NO | ALC: 0.01
[2025-05-13T12:55:22.137945] POS: (-2.10, 2.75, 375.3°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.04 | VIB: NO | ALC: 0.16
[2025-05-13T12:55:22.637895] POS: (-2.00, 2.78, 375.3°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.19 | VIB: NO | ALC: 0.19
[2025-05-13T12:55:23.137805] POS: (-1.93, 2.80, 378.2°) | VEL: linear=0.00, angular=0.50 | US: 0.21m | MAG: 0.05 | VIB: NO | ALC: 0.06
[2025-05-13T12:55:23.637826] POS: (-1.85, 2.83, 381.1°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.02 | VIB: NO | ALC: 0.15
[2025-05-13T12:55:24.137835] POS: (-1.76, 2.86, 381.1°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.18 | VIB: NO | ALC: 0.03
[2025-05-13T12:55:24.637852] POS: (-1.66, 2.90, 381.1°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.13 | VIB: NO | ALC: 0.12
[2025-05-13T12:55:25.137849] POS: (-1.57, 2.94, 381.1°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.18 | VIB: NO | ALC: 0.09
[2025-05-13T12:55:25.637841] POS: (-1.48, 2.97, 381.1°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.06 | VIB: NO | ALC: 0.11
[2025-05-13T12:55:26.137848] POS: (-1.38, 3.01, 381.1°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.04 | VIB: NO | ALC: 0.20
[2025-05-13T12:55:26.637850] POS: (-1.33, 3.03, 386.9°) | VEL: linear=0.20, angular=0.00 | US: 0.50m | MAG: 0.12 | VIB: NO | ALC: 0.01
[2025-05-13T12:55:27.137866] POS: (-1.26, 3.07, 389.7°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.02 | VIB: NO | ALC: 0.18
[2025-05-13T12:55:27.637848] POS: (-1.17, 3.12, 389.7°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.01 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:28.137787] POS: (-1.08, 3.17, 389.7°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.06 | VIB: NO | ALC: 0.13
[2025-05-13T12:55:28.637829] POS: (-1.00, 3.22, 389.7°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.19 | VIB: NO | ALC: 0.00
[2025-05-13T12:55:29.137844] POS: (-0.91, 3.27, 389.7°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.07 | VIB: NO | ALC: 0.05
[2025-05-13T12:55:29.637981] POS: (-0.82, 3.32, 389.7°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.09 | VIB: NO | ALC: 0.05
[2025-05-13T12:55:30.137889] POS: (-0.74, 3.37, 389.7°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.00 | VIB: NO | ALC: 0.02
