RoboCar Sensor Log
Started at: 2025-05-13T17:22:04.572464
================================================================================
[2025-05-13T17:22:05.072623] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.06 | VIB: NO | ALC: 0.16
[2025-05-13T17:24:38.572569] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.07 | VIB: NO | ALC: 0.20
[2025-05-13T17:24:39.072609] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.41m | MAG: 0.01 | VIB: NO | ALC: 0.03
[2025-05-13T17:24:39.572620] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.31m | MAG: -0.20 | VIB: NO | ALC: 0.09
[2025-05-13T17:24:40.072702] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.36m | MAG: 0.03 | VIB: NO | ALC: 0.17
[2025-05-13T17:24:40.572595] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.35m | MAG: 0.01 | VIB: NO | ALC: 0.06
[2025-05-13T17:24:41.072625] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.02 | VIB: NO | ALC: 0.17
[2025-05-13T17:24:41.572582] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.18 | VIB: NO | ALC: 0.00
[2025-05-13T17:24:42.072824] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.20 | VIB: NO | ALC: 0.06
[2025-05-13T17:24:42.572570] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.11 | VIB: NO | ALC: 0.12
[2025-05-13T17:24:43.072606] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.14 | VIB: NO | ALC: 0.04
[2025-05-13T17:24:43.572654] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.10 | VIB: YES | ALC: 0.19
[2025-05-13T17:24:44.072618] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.13 | VIB: NO | ALC: 0.19
[2025-05-13T17:24:44.572719] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.07 | VIB: NO | ALC: 0.08
[2025-05-13T17:24:45.072606] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.16 | VIB: NO | ALC: 0.05
[2025-05-13T17:24:45.572648] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.17 | VIB: NO | ALC: 0.16
[2025-05-13T17:24:46.072643] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.25m | MAG: 0.12 | VIB: YES | ALC: 0.00
[2025-05-13T17:24:46.572628] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.06 | VIB: NO | ALC: 0.02
[2025-05-13T17:24:47.072770] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.19 | VIB: NO | ALC: 0.09
[2025-05-13T17:24:47.572643] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.19 | VIB: NO | ALC: 0.11
[2025-05-13T17:24:48.072569] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.06 | VIB: NO | ALC: 0.04
[2025-05-13T17:24:48.572573] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.14 | VIB: NO | ALC: 0.16
[2025-05-13T17:24:49.072632] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.27m | MAG: -0.11 | VIB: YES | ALC: 0.13
[2025-05-13T17:24:49.572665] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.27m | MAG: 0.18 | VIB: NO | ALC: 0.10
[2025-05-13T17:24:50.072622] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.12 | VIB: NO | ALC: 0.04
[2025-05-13T17:24:50.572658] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.12 | VIB: NO | ALC: 0.09
[2025-05-13T17:24:51.072706] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.50m | MAG: 0.15 | VIB: NO | ALC: 0.17
[2025-05-13T17:24:51.572644] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.02 | VIB: NO | ALC: 0.19
[2025-05-13T17:24:52.072937] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.22m | MAG: 0.14 | VIB: NO | ALC: 0.08
[2025-05-13T17:24:52.572672] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.00 | VIB: NO | ALC: 0.00
[2025-05-13T17:24:53.072620] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.00 | VIB: NO | ALC: 0.17
[2025-05-13T17:24:53.572579] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.15 | VIB: NO | ALC: 0.03
[2025-05-13T17:24:54.072628] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.12 | VIB: NO | ALC: 0.18
[2025-05-13T17:24:54.572572] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.35m | MAG: 0.01 | VIB: NO | ALC: 0.11
[2025-05-13T17:24:55.072813] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.10 | VIB: YES | ALC: 0.05
[2025-05-13T17:24:55.572813] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.14 | VIB: NO | ALC: 0.03
[2025-05-13T17:24:56.072693] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.09 | VIB: YES | ALC: 0.16
[2025-05-13T17:24:56.572647] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.06 | VIB: NO | ALC: 0.08
[2025-05-13T17:24:57.072633] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.13 | VIB: NO | ALC: 0.19
[2025-05-13T17:24:57.572571] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.08 | VIB: YES | ALC: 0.17
[2025-05-13T17:24:58.072694] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.02 | VIB: NO | ALC: 0.18
[2025-05-13T17:24:58.572582] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.11 | VIB: YES | ALC: 0.13
[2025-05-13T17:24:59.072608] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.13 | VIB: NO | ALC: 0.13
[2025-05-13T17:24:59.572628] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.06 | VIB: NO | ALC: 0.00
[2025-05-13T17:25:00.072570] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.16 | VIB: NO | ALC: 0.07
[2025-05-13T17:25:00.572640] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.17 | VIB: NO | ALC: 0.01
[2025-05-13T17:25:01.072765] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.16 | VIB: NO | ALC: 0.00
[2025-05-13T17:25:01.572628] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.08 | VIB: YES | ALC: 0.06
[2025-05-13T17:25:02.072700] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.26m | MAG: 0.17 | VIB: NO | ALC: 0.00
[2025-05-13T17:25:02.572660] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.05 | VIB: NO | ALC: 0.12
[2025-05-13T17:25:03.072567] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.33m | MAG: 0.12 | VIB: NO | ALC: 0.12
[2025-05-13T17:25:03.572662] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.17 | VIB: NO | ALC: 0.19
[2025-05-13T17:25:04.072609] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.02 | VIB: NO | ALC: 0.09
[2025-05-13T17:25:04.572620] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.29m | MAG: 0.12 | VIB: NO | ALC: 0.10
[2025-05-13T17:25:05.072624] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.18 | VIB: NO | ALC: 0.18
[2025-05-13T17:25:05.572666] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.43m | MAG: -0.13 | VIB: NO | ALC: 0.07
[2025-05-13T17:25:06.072608] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.12 | VIB: NO | ALC: 0.19
[2025-05-13T17:25:06.572641] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.17 | VIB: NO | ALC: 0.09
[2025-05-13T17:25:07.072619] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.08 | VIB: NO | ALC: 0.15
[2025-05-13T17:25:07.572645] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.19 | VIB: NO | ALC: 0.10
[2025-05-13T17:25:08.072566] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.14 | VIB: NO | ALC: 0.13
[2025-05-13T17:25:08.572814] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.01 | VIB: NO | ALC: 0.06
[2025-05-13T17:25:09.072575] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.00 | VIB: NO | ALC: 0.12
[2025-05-13T17:25:09.572569] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.12 | VIB: NO | ALC: 0.17
[2025-05-13T17:25:10.072595] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.02 | VIB: NO | ALC: 0.14
[2025-05-13T17:25:10.572569] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.13 | VIB: NO | ALC: 0.19
[2025-05-13T17:25:11.072580] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.11 | VIB: NO | ALC: 0.19
[2025-05-13T17:25:11.572634] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.17 | VIB: NO | ALC: 0.13
[2025-05-13T17:25:12.072649] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.05 | VIB: NO | ALC: 0.15
[2025-05-13T17:25:12.572622] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.00 | VIB: NO | ALC: 0.03
[2025-05-13T17:25:13.072568] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.17 | VIB: NO | ALC: 0.15
[2025-05-13T17:25:13.572621] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.40m | MAG: -0.12 | VIB: NO | ALC: 0.19
[2025-05-13T17:25:14.072706] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.16 | VIB: NO | ALC: 0.07
[2025-05-13T17:25:14.572685] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.04 | VIB: NO | ALC: 0.17
[2025-05-13T17:25:15.072598] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.06 | VIB: NO | ALC: 0.11
[2025-05-13T17:25:15.572566] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.18 | VIB: NO | ALC: 0.02
[2025-05-13T17:25:16.072655] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.19 | VIB: NO | ALC: 0.09
[2025-05-13T17:25:16.572630] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.18 | VIB: NO | ALC: 0.00
[2025-05-13T17:25:17.072763] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.00 | VIB: NO | ALC: 0.15
[2025-05-13T17:25:17.572762] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.16 | VIB: NO | ALC: 0.16
[2025-05-13T17:25:18.072718] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.14 | VIB: YES | ALC: 0.08
[2025-05-13T17:25:18.572640] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.37m | MAG: 0.11 | VIB: NO | ALC: 0.15
[2025-05-13T17:25:19.072628] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.18 | VIB: NO | ALC: 0.07
[2025-05-13T17:25:19.572631] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.03 | VIB: NO | ALC: 0.05
[2025-05-13T17:25:20.072579] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.30m | MAG: 0.01 | VIB: NO | ALC: 0.07
[2025-05-13T17:25:20.572634] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.19 | VIB: NO | ALC: 0.09
[2025-05-13T17:25:21.072596] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.09 | VIB: NO | ALC: 0.08
[2025-05-13T17:25:21.572621] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.11 | VIB: NO | ALC: 0.16
[2025-05-13T17:25:22.072589] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.09 | VIB: NO | ALC: 0.08
[2025-05-13T17:25:22.572654] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.26m | MAG: 0.12 | VIB: NO | ALC: 0.00
[2025-05-13T17:25:23.072603] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.07 | VIB: NO | ALC: 0.18
[2025-05-13T17:25:23.572664] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.13 | VIB: YES | ALC: 0.03
[2025-05-13T17:25:24.072643] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.04 | VIB: NO | ALC: 0.04
[2025-05-13T17:25:24.572622] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.17 | VIB: NO | ALC: 0.10
[2025-05-13T17:25:25.072652] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.06 | VIB: NO | ALC: 0.12
[2025-05-13T17:25:25.572668] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.19 | VIB: NO | ALC: 0.18
[2025-05-13T17:25:26.072583] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.02 | VIB: NO | ALC: 0.19
[2025-05-13T17:25:26.572679] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.10 | VIB: NO | ALC: 0.17
[2025-05-13T17:25:27.072671] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.18 | VIB: NO | ALC: 0.02
[2025-05-13T17:25:27.572683] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.25m | MAG: -0.04 | VIB: NO | ALC: 0.00
[2025-05-13T17:25:28.072677] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.36m | MAG: 0.02 | VIB: NO | ALC: 0.08
[2025-05-13T17:25:28.572684] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.09 | VIB: NO | ALC: 0.02
[2025-05-13T17:25:29.072653] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.05 | VIB: NO | ALC: 0.12
[2025-05-13T17:25:29.572606] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.07 | VIB: YES | ALC: 0.10
[2025-05-13T17:25:30.072583] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.24m | MAG: 0.11 | VIB: NO | ALC: 0.13
[2025-05-13T17:25:30.572673] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.17 | VIB: NO | ALC: 0.08
[2025-05-13T17:25:31.072622] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.06 | VIB: NO | ALC: 0.05
[2025-05-13T17:25:31.572627] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.11 | VIB: NO | ALC: 0.10
[2025-05-13T17:25:32.072606] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.27m | MAG: 0.09 | VIB: NO | ALC: 0.07
[2025-05-13T17:25:32.572574] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.04 | VIB: NO | ALC: 0.17
[2025-05-13T17:25:33.072653] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.05 | VIB: NO | ALC: 0.03
[2025-05-13T17:25:33.572644] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.14 | VIB: NO | ALC: 0.01
[2025-05-13T17:25:34.072663] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.05 | VIB: YES | ALC: 0.15
[2025-05-13T17:25:34.572645] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.22m | MAG: 0.04 | VIB: NO | ALC: 0.11
[2025-05-13T17:25:35.072622] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.15 | VIB: NO | ALC: 0.13
[2025-05-13T17:25:35.572574] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.11 | VIB: NO | ALC: 0.15
[2025-05-13T17:25:36.072574] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.18 | VIB: NO | ALC: 0.07
[2025-05-13T17:25:36.572672] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.02 | VIB: NO | ALC: 0.03
[2025-05-13T17:25:37.072719] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.12 | VIB: NO | ALC: 0.15
[2025-05-13T17:25:37.572645] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.23m | MAG: 0.06 | VIB: YES | ALC: 0.03
[2025-05-13T17:25:38.072669] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.07 | VIB: NO | ALC: 0.15
[2025-05-13T17:25:38.572574] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.03 | VIB: NO | ALC: 0.03
[2025-05-13T17:25:39.072606] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.06 | VIB: NO | ALC: 0.09
[2025-05-13T17:25:39.572588] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.05 | VIB: NO | ALC: 0.11
[2025-05-13T17:25:40.072637] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.17 | VIB: NO | ALC: 0.15
[2025-05-13T17:25:40.572664] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.15 | VIB: NO | ALC: 0.10
[2025-05-13T17:25:41.072640] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.43m | MAG: 0.15 | VIB: NO | ALC: 0.02
[2025-05-13T17:25:41.572625] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.17 | VIB: NO | ALC: 0.19
[2025-05-13T17:25:42.072641] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.11 | VIB: NO | ALC: 0.07
[2025-05-13T17:25:42.572621] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.14 | VIB: NO | ALC: 0.13
[2025-05-13T17:25:43.072621] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.15 | VIB: NO | ALC: 0.01
[2025-05-13T17:25:43.572603] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.13 | VIB: NO | ALC: 0.05
[2025-05-13T17:25:44.072715] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.02 | VIB: YES | ALC: 0.06
[2025-05-13T17:25:44.572600] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.15 | VIB: NO | ALC: 0.16
[2025-05-13T17:25:45.072565] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.41m | MAG: -0.06 | VIB: NO | ALC: 0.12
[2025-05-13T17:25:45.572584] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.08 | VIB: NO | ALC: 0.11
[2025-05-13T17:25:46.072608] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.09 | VIB: NO | ALC: 0.04
[2025-05-13T17:25:46.572610] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.29m | MAG: 0.12 | VIB: NO | ALC: 0.11
[2025-05-13T17:25:47.072610] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.20 | VIB: NO | ALC: 0.15
[2025-05-13T17:25:47.572610] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.01 | VIB: NO | ALC: 0.01
[2025-05-13T17:25:48.072609] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.09 | VIB: NO | ALC: 0.08
[2025-05-13T17:25:48.572728] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.03 | VIB: NO | ALC: 0.09
[2025-05-13T17:25:49.072647] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.16 | VIB: NO | ALC: 0.14
[2025-05-13T17:25:49.572566] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.20 | VIB: NO | ALC: 0.12
[2025-05-13T17:25:50.072578] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.11 | VIB: NO | ALC: 0.14
[2025-05-13T17:25:50.572789] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.08 | VIB: NO | ALC: 0.16
[2025-05-13T17:25:51.072637] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.18 | VIB: NO | ALC: 0.10
[2025-05-13T17:25:51.572629] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.12 | VIB: NO | ALC: 0.19
[2025-05-13T17:25:52.072582] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.02 | VIB: NO | ALC: 0.03
[2025-05-13T17:25:52.572707] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.14 | VIB: YES | ALC: 0.08
[2025-05-13T17:25:53.072601] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.08 | VIB: NO | ALC: 0.10
[2025-05-13T17:25:53.572653] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.14 | VIB: YES | ALC: 0.05
[2025-05-13T17:25:54.072622] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.11 | VIB: NO | ALC: 0.16
[2025-05-13T17:25:54.572606] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.23m | MAG: 0.15 | VIB: NO | ALC: 0.10
[2025-05-13T17:25:55.072678] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.09 | VIB: NO | ALC: 0.09
